run_id,condition_id,outer_fold,alpha,scenario,method,method_label,fl_seed,macro_f1_auc_0_100,macro_f1_auc_20_100,balanced_accuracy_auc_0_100,active_clients_auc_0_100,mean_residual_energy_auc_0_100,macro_f1_round15,macro_f1_round20,macro_f1_round25,macro_f1_round40,macro_f1_round100,macro_f1_postattack_nadir,macro_f1_postattack_nadir_round,macro_f1_delta_round25_minus15,macro_f1_delta_round40_minus15,macro_f1_delta_round100_minus15,macro_f1_final_recovery_from_nadir,active_clients_round100,mean_residual_energy_round100,global_pressure_round20,global_pressure_round40,global_pressure_round100,global_pressure_max
359,60,3,0.1,labelflip_mu0p4,tea_fl,TEA-FL,456,0.2388247565427417,0.25121693699127445,0.32696401772865036,25.95,0.5938721705067866,0.2950267462414119,0.1592097052280205,0.2202559704778892,0.1965726656543315,0.3992354641701626,0.1156886803517519,30,-0.0747707757635227,-0.09845408058708038,0.1042087179287507,0.2835467838184107,18.0,0.3278553546885798,,,,
360,60,3,0.1,labelflip_mu0p4,arl_fl,ARL-FL,456,0.22490377785984617,0.2355599825361348,0.30110690144286906,27.2,0.5337208473217165,0.140473024347642,0.3247684029562329,0.216451134610582,0.1944439194709209,0.2470572080438811,0.1089422097851863,45,0.07597811026293999,0.053970895123278906,0.1065841836962391,0.13811499825869478,22.0,0.2378185695431932,0.1897891327070979,0.2141022419789368,0.2254224597803258,0.2435810924294131
361,61,4,1.0,clean,fedavg,FedAvg,123,0.6469900063827835,0.715629297104637,0.6665816742979385,27.475,0.5449503127450638,0.4594858119447144,0.5519726991528933,0.704453022417328,0.6854638980660911,0.7643016103741238,0.5519726991528933,20,0.2449672104726136,0.2259780861213767,0.3048157984294094,0.21232891122123054,23.0,0.2371750735367968,,,,
362,61,4,1.0,clean,fedprox,FedProx,123,0.6500117751957418,0.7195748537174808,0.666997427101097,27.475,0.5449503127450638,0.4589258239931315,0.554244925223555,0.6973749318674779,0.6713617538424431,0.7555556205230114,0.554244925223555,20,0.23844910787434642,0.21243592984931164,0.2966297965298799,0.20131069529945644,23.0,0.2371750735367968,,,,
363,61,4,1.0,clean,random_trimmed_mean,Random Trimmed Mean,123,0.6288346811450233,0.7076723707374045,0.6522226758115721,27.475,0.5449503127450638,0.4336807351840084,0.5104673361944174,0.5763998067229971,0.703922774923838,0.756177024421004,0.5104673361944174,20,0.14271907153898866,0.27024203973982963,0.3224962892369956,0.24570968822658656,23.0,0.2371750735367968,,,,
364,61,4,1.0,clean,fedle_adapted,FedLE-adapted,123,0.6384909422183889,0.7021367763390419,0.6612475247480103,27.525,0.5349452306862684,0.5240359232146112,0.6043621595418626,0.5986358973713239,0.661236925399254,0.699650753466505,0.5986358973713239,25,0.07459997415671271,0.13720100218464282,0.17561483025189373,0.10101485609518102,21.0,0.2380552754954151,,,,
365,61,4,1.0,clean,tea_fl,TEA-FL,123,0.5622858882256806,0.623310984597446,0.59275714042417,24.125,0.5822873670980568,0.4419718779949437,0.4520569127978171,0.5010915696873426,0.561090380774158,0.7374395574805748,0.4520569127978171,20,0.05911969169239889,0.11911850277921426,0.2954676794856311,0.28538264468275765,15.0,0.2992371333640525,,,,
366,61,4,1.0,clean,arl_fl,ARL-FL,123,0.6357903036670465,0.7027915200601473,0.6582638046792058,27.525,0.5708740278352259,0.6126654318398755,0.6036522832882958,0.616178646539406,0.7082102485924141,0.727074118871892,0.6036522832882958,20,0.003513214699530476,0.09554481675253856,0.11440868703201645,0.1234218355835962,25.0,0.2736951442590883,0.1813483683126036,0.2468050796010129,0.2924383570246763,0.3022894250174915
367,62,4,1.0,clean,fedavg,FedAvg,456,0.6364019109130894,0.6948192297702627,0.6565266437425484,27.875,0.5359030120911792,0.4955798118247352,0.57348460901007,0.5832260939072125,0.7214105603141444,0.7157006777370624,0.5446655442775303,35,0.08764628208247727,0.2258307484894092,0.22012086591232716,0.17103513345953203,23.0,0.2309992968712212,,,,
368,62,4,1.0,clean,fedprox,FedProx,456,0.6341410802996509,0.6972498198390162,0.6545592801669082,27.875,0.5359030120911792,0.4108604527105344,0.5776035964317828,0.6040534417740783,0.699834040116856,0.7493568427851925,0.5776035964317828,20,0.19319298906354387,0.2889735874063216,0.33849639007465815,0.17175324635340972,23.0,0.2309992968712212,,,,
369,62,4,1.0,clean,random_trimmed_mean,Random Trimmed Mean,456,0.6353435412945525,0.6992904246458981,0.6534057519841427,27.875,0.5359030120911792,0.5540748786828382,0.6151915553445805,0.5270970660273999,0.729062356466854,0.7087496256287982,0.5270970660273999,25,-0.026977812655438305,0.1749874777840158,0.15467474694595995,0.18165255960139826,23.0,0.2309992968712212,,,,
370,62,4,1.0,clean,fedle_adapted,FedLE-adapted,456,0.627344643315158,0.6872801966400985,0.6449232373526591,26.525,0.5203277365849133,0.5548561759860543,0.5957668813127118,0.598134783778115,0.5630340673742453,0.7317838830016203,0.5630340673742453,40,0.04327860779206072,0.008177891388191028,0.17692770701556604,0.168749815627375,19.0,0.2285282798055292,,,,
371,62,4,1.0,clean,tea_fl,TEA-FL,456,0.5653877215109029,0.6225843963101568,0.5946095249852829,24.225,0.5712605119095816,0.4415374319589722,0.440135146838466,0.4749001191307054,0.5003543259969825,0.7028332551658423,0.440135146838466,20,0.033362687171733185,0.05881689403801027,0.26129582320687006,0.2626981083273763,15.0,0.2859179768606574,,,,
372,62,4,1.0,clean,arl_fl,ARL-FL,456,0.6274178030602934,0.6952978075749214,0.6470235995482223,27.8,0.5567861556347994,0.5778063399538401,0.5894273482626474,0.7111976835402974,0.6802018171414227,0.7432780714403663,0.5894273482626474,20,0.13339134358645732,0.10239547718758257,0.16547173148652616,0.15385072317771886,26.0,0.2691581704930781,0.1925009580579041,0.2366126408911803,0.2926406234285564,0.2972669222218114
373,63,4,1.0,signflip_mu0p2,fedavg,FedAvg,123,0.11107643184317029,0.04340551965286151,0.17337795961757543,27.475,0.5449503127450638,0.4955176932188679,0.5511530245478177,0.1844795336706805,0.015556597873671,0.015556597873671,0.0058454228799453,30,-0.31103815954818737,-0.47996109534519693,-0.47996109534519693,0.0097111749937257,23.0,0.2371750735367968,,,,
374,63,4,1.0,signflip_mu0p2,fedprox,FedProx,123,0.1098280866480755,0.04422177962847567,0.17797171501144043,27.475,0.5449503127450638,0.4697866002963002,0.5428289050609063,0.1956381643988505,0.0082759750901343,0.015556597873671,0.0082759750901343,30,-0.2741484358974497,-0.4615106252061659,-0.45423000242262923,0.0072806227835366995,23.0,0.2371750735367968,,,,
375,63,4,1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,123,0.498499418475172,0.544774954304944,0.5420586091085704,27.475,0.5449503127450638,0.4306177856490012,0.5366375126068942,0.4430055587510998,0.4471867145359887,0.6396458057472719,0.0868394441909732,35,0.012387773102098598,0.016568928886987466,0.2090280200982707,0.5528063615562987,23.0,0.2371750735367968,,,,
376,63,4,1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,123,0.1595624792173021,0.1078597961462701,0.2338983081634539,27.525,0.5349452306862684,0.5266904089474224,0.455833229269482,0.2233562444110517,0.3340697094647193,0.015556597873671,0.015556597873671,50,-0.30333416453637063,-0.19262069948270305,-0.5111338110737513,0.0,21.0,0.2380552754954151,,,,
377,63,4,1.0,signflip_mu0p2,tea_fl,TEA-FL,123,0.5650838840015454,0.6281184391057046,0.598237177498457,24.1,0.5780076383683891,0.4386050363375609,0.4206741795756222,0.4670226040493853,0.5500704452191847,0.7408809351371585,0.4206741795756222,20,0.028417567711824354,0.11146540888162376,0.30227589879959754,0.32020675556153627,14.0,0.2814119385551223,,,,
378,63,4,1.0,signflip_mu0p2,arl_fl,ARL-FL,123,0.5648437108927574,0.6145506316490067,0.5965268025246424,27.525,0.5678932909849224,0.6105648010512305,0.5908109031312138,0.3791529736144068,0.613969691216368,0.6665741767985325,0.3791529736144068,25,-0.23141182743682365,0.003404890165137564,0.056009375747302026,0.2874212031841257,25.0,0.2730456640011648,0.1750159920261169,0.2293960388860821,0.3952995364325705,0.4199150966167091
379,64,4,1.0,signflip_mu0p2,fedavg,FedAvg,456,0.07852301363050149,0.01383124278144251,0.14566973717229115,27.875,0.5359030120911792,0.4737151694771999,0.1246268915529242,0.0052856924472848,0.0272438056494798,0.0070201519656425,0.0052856924472848,25,-0.4684294770299151,-0.44647136382772007,-0.4666950175115574,0.0017344595183576995,23.0,0.2309992968712212,,,,
380,64,4,1.0,signflip_mu0p2,fedprox,FedProx,456,0.07873338667557916,0.012569606923151297,0.151634013157561,27.875,0.5359030120911792,0.4814903545017918,0.1265565270187562,0.0360432437592264,0.0070201519656425,0.0070201519656425,0.0070201519656425,30,-0.4454471107425654,-0.4744702025361493,-0.4744702025361493,0.0,23.0,0.2309992968712212,,,,
381,64,4,1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,456,0.5103996951810186,0.5579607947047943,0.5497043786745646,27.875,0.5359030120911792,0.5542143968843439,0.1497672781884802,0.5284225866065448,0.5742443203747152,0.5607073299243389,0.1497672781884802,20,-0.025791810277799088,0.02002992349037125,0.006492933039994986,0.4109400517358587,23.0,0.2309992968712212,,,,
382,64,4,1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,456,0.10103182028359996,0.029354499772215957,0.17096155376403932,26.525,0.5203277365849133,0.553207136889589,0.6082869401577917,0.0455268874696121,0.0082759750901343,0.0082759750901343,0.0082759750901343,30,-0.5076802494199769,-0.5449311617994547,-0.5449311617994547,0.0,19.0,0.2285282798055292,,,,
383,64,4,1.0,signflip_mu0p2,tea_fl,TEA-FL,456,0.5521426079542665,0.6012980261319504,0.58652028496345,24.4,0.5704830945679409,0.5114943810842897,0.3110374561816051,0.4218015905956516,0.4793247195071794,0.7230739442999914,0.3110374561816051,20,-0.0896927904886381,-0.032169661577110265,0.2115795632157017,0.4120364881183863,14.0,0.2807886389080608,,,,
384,64,4,1.0,signflip_mu0p2,arl_fl,ARL-FL,456,0.5209878082431738,0.5627283795957697,0.5601981501283002,27.95,0.5574990802163294,0.5755795656284428,0.5713700475753241,0.3745092220418797,0.5997433798293892,0.66070940394884,0.2999990268663059,45,-0.20107034358656312,0.024163814200946376,0.08512983832039722,0.3607103770825341,26.0,0.2655050941018721,0.2104102263698152,0.252901753432641,0.3111875763819942,0.4136395092933198
385,65,4,1.0,signflip_mu0p4,fedavg,FedAvg,123,0.08694503406911493,0.02011031290163566,0.16130644173965702,27.475,0.5449503127450638,0.4700837086242441,0.3869747850581778,0.0082759750901343,0.0082759750901343,0.0082759750901343,0.0082759750901343,25,-0.4618077335341098,-0.4618077335341098,-0.4618077335341098,0.0,23.0,0.2371750735367968,,,,
386,65,4,1.0,signflip_mu0p4,fedprox,FedProx,123,0.0869303068104571,0.02019305452992608,0.16123143840848048,27.475,0.5449503127450638,0.4728075917326619,0.3896225171634713,0.0082759750901343,0.0082759750901343,0.0082759750901343,0.0082759750901343,25,-0.4645316166425276,-0.4645316166425276,-0.4645316166425276,0.0,23.0,0.2371750735367968,,,,
387,65,4,1.0,signflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,123,0.12146011959503099,0.07759480703202892,0.19481710051693532,27.475,0.5449503127450638,0.4330757800717959,0.399894546740154,0.5072605053761775,0.0082759750901343,0.0082759750901343,0.0082759750901343,40,0.07418472530438158,-0.42479980498166164,-0.42479980498166164,0.0,23.0,0.2371750735367968,,,,
388,65,4,1.0,signflip_mu0p4,fedle_adapted,FedLE-adapted,123,0.08102113496301021,0.018999501439629907,0.15240027153546365,27.525,0.5349452306862684,0.5216352990011534,0.1700894753610866,0.0141256313131313,0.0141256313131313,0.0141256313131313,0.0141256313131313,25,-0.5075096676880221,-0.5075096676880221,-0.5075096676880221,0.0,21.0,0.2380552754954151,,,,
389,65,4,1.0,signflip_mu0p4,tea_fl,TEA-FL,123,0.561769045976417,0.6283862163231291,0.5915140396092949,24.025,0.5664597816467606,0.4427825821678291,0.2690322125556737,0.5055474090941859,0.6561221416177195,0.100965146729055,0.100965146729055,100,0.06276482692635682,0.21333955944989041,-0.34181743543877413,0.0,13.0,0.2724289185080172,,,,
390,65,4,1.0,signflip_mu0p4,arl_fl,ARL-FL,123,0.12910397007415236,0.07268754755821741,0.20060285350478638,27.275,0.5640386090323403,0.5647773908079566,0.5975489975866378,0.3564333686440001,0.0838035463198017,0.0141256313131313,0.0126673040152963,45,-0.20834402216395653,-0.48097384448815494,-0.5506517594948254,0.0014583272978350003,23.0,0.2684116602333005,0.2172325456546511,0.2415101322941163,0.4409657257726275,0.4885811213009996
391,66,4,1.0,signflip_mu0p4,fedavg,FedAvg,456,0.09941050288472912,0.027283569969853604,0.16698092611138823,27.875,0.5359030120911792,0.4823012820331648,0.4803878145611301,0.0126673040152963,0.0126673040152963,0.0126673040152963,0.0126673040152963,25,-0.4696339780178685,-0.4696339780178685,-0.4696339780178685,0.0,23.0,0.2309992968712212,,,,
392,66,4,1.0,signflip_mu0p4,fedprox,FedProx,456,0.09962196940738913,0.027189435057290434,0.16841618406740744,27.875,0.5359030120911792,0.4884201186974031,0.4773754973591087,0.0126673040152963,0.0126673040152963,0.0126673040152963,0.0126673040152963,25,-0.4757528146821068,-0.4757528146821068,-0.4757528146821068,0.0,23.0,0.2309992968712212,,,,
393,66,4,1.0,signflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,456,0.10697774596854563,0.03956868833246435,0.16798831118610116,27.875,0.5359030120911792,0.5532851487903282,0.6018966563007696,0.0082759750901343,0.0218726591760299,0.0218726591760299,0.0082759750901343,25,-0.5450091737001939,-0.5314124896142983,-0.5314124896142983,0.013596684085895601,23.0,0.2309992968712212,,,,
394,66,4,1.0,signflip_mu0p4,fedle_adapted,FedLE-adapted,456,0.07177558379795645,0.009811362591126369,0.14435169973094603,26.525,0.5203277365849133,0.564016815275422,0.0574083751218805,0.0082759750901343,0.0082759750901343,0.0082759750901343,0.0082759750901343,25,-0.5557408401852877,-0.5557408401852877,-0.5557408401852877,0.0,19.0,0.2285282798055292,,,,
395,66,4,1.0,signflip_mu0p4,tea_fl,TEA-FL,456,0.5516336521805851,0.6004827395797012,0.5848267137363725,24.375,0.5688061799270641,0.5112665237415045,0.1823927992679343,0.1103854076486963,0.6052229236193413,0.7048476739542733,0.1103854076486963,25,-0.4008811160928082,0.09395639987783677,0.19358115021276878,0.594462266305577,15.0,0.2734294876999195,,,,
396,66,4,1.0,signflip_mu0p4,arl_fl,ARL-FL,456,0.17553302838048485,0.14239392101391168,0.26347399883349365,27.425,0.5526141836789418,0.5810231539747126,0.1919400598640468,0.0884083650004452,0.090290356362217,0.0548267750108702,0.015556597873671,30,-0.4926147889742674,-0.4907327976124956,-0.5261963789638424,0.0392701771371992,23.0,0.2587271400010971,0.21032722388765,0.3197690957092524,0.4192202150628892,0.4871475793740311
397,67,4,1.0,labelflip_mu0p2,fedavg,FedAvg,123,0.6226662589563534,0.6845135714139647,0.6439617418480162,27.475,0.5449503127450638,0.4660545685607237,0.5685408375008041,0.67991770092088,0.6532491840279814,0.7731546568672291,0.5306774332528689,90,0.2138631323601563,0.18719461546725769,0.30710008830650537,0.2424772236143602,23.0,0.2371750735367968,,,,
398,67,4,1.0,labelflip_mu0p2,fedprox,FedProx,123,0.6236358680889612,0.6863271417269933,0.6444646138344016,27.475,0.5449503127450638,0.4628504904118957,0.5593266316196808,0.6754142470542949,0.6405031777122879,0.7477626481465475,0.5215940666141138,90,0.21256375664239918,0.17765268730039224,0.2849121577346518,0.2261685815324337,23.0,0.2371750735367968,,,,
399,67,4,1.0,labelflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,123,0.587790059838762,0.6560860962305874,0.614842351760301,27.475,0.5449503127450638,0.4288411157393613,0.5282337314373701,0.5414449209629648,0.5920924081321656,0.7398577762057931,0.5282337314373701,20,0.11260380522360353,0.16325129239280428,0.3110166604664318,0.211624044768423,23.0,0.2371750735367968,,,,
400,67,4,1.0,labelflip_mu0p2,fedle_adapted,FedLE-adapted,123,0.5976446432255329,0.6486371437557996,0.6273804235177273,27.525,0.5349452306862684,0.5225483014384726,0.6883051736415403,0.5035479536925519,0.61115609118302,0.6361088021790685,0.4941656196418371,45,-0.019000347745920743,0.0886077897445473,0.11356050074059587,0.14194318253723143,21.0,0.2380552754954151,,,,
401,67,4,1.0,labelflip_mu0p2,tea_fl,TEA-FL,123,0.5787770780259067,0.6443489226146927,0.611557233092349,24.55,0.579637967117364,0.4524011301900135,0.4223372423111991,0.4937338762205086,0.625217029438288,0.7506505143172074,0.4223372423111991,20,0.04133274603049514,0.17281589924827456,0.29824938412719393,0.3283132720060083,16.0,0.287909461085823,,,,
402,67,4,1.0,labelflip_mu0p2,arl_fl,ARL-FL,123,0.5647966752974616,0.6177898897794339,0.5994005781207289,27.6,0.5693532010421907,0.5680736593897984,0.5768184439515703,0.5611907778702369,0.5168384859244614,0.6803187386882721,0.5087388330999982,35,-0.006882881519561512,-0.051235173465337014,0.11224507929847372,0.17157990558827385,26.0,0.2759368701774151,0.1814744157881832,0.2517839844804783,0.2891265316139644,0.2891265316139644
403,68,4,1.0,labelflip_mu0p2,fedavg,FedAvg,456,0.5665307607945415,0.6152732821661441,0.5969593544871233,27.875,0.5359030120911792,0.4962240721434875,0.3253872173237883,0.5258413509870368,0.5493838993490566,0.7437735311068462,0.3253872173237883,20,0.029617278843549255,0.05315982720556911,0.24754945896335867,0.4183863137830579,23.0,0.2309992968712212,,,,
404,68,4,1.0,labelflip_mu0p2,fedprox,FedProx,456,0.5552040277996025,0.6006774465424034,0.586244237289742,27.875,0.5359030120911792,0.4862428412864697,0.3683988644756081,0.4803789514364475,0.5473508460521449,0.6962266875633308,0.3683988644756081,20,-0.00586388985002223,0.06110800476567518,0.20998384627686112,0.32782782308772274,23.0,0.2309992968712212,,,,
405,68,4,1.0,labelflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,456,0.5692890153409486,0.6257784498947025,0.5998903510403596,27.875,0.5359030120911792,0.5421815158820703,0.3745549882278933,0.4789968804518745,0.5348107055736073,0.7123017244242463,0.3745549882278933,20,-0.06318463543019581,-0.007370810308462983,0.17012020854217602,0.33774673619635304,23.0,0.2309992968712212,,,,
406,68,4,1.0,labelflip_mu0p2,fedle_adapted,FedLE-adapted,456,0.5534758160296785,0.596306742373174,0.5857210313995901,26.525,0.5203277365849133,0.5520052449088731,0.5739978161896492,0.3656810030131352,0.6627655862649284,0.7110282800138434,0.3656810030131352,25,-0.18632424189573793,0.11076034135605528,0.1590230351049703,0.3453472770007082,19.0,0.2285282798055292,,,,
407,68,4,1.0,labelflip_mu0p2,tea_fl,TEA-FL,456,0.5814750178513197,0.6415991068099791,0.6143138200605658,24.075,0.5675891662420841,0.5052901270642195,0.4268407135635311,0.4604478046548919,0.5198421643542805,0.6828307874024088,0.4268407135635311,20,-0.04484232240932762,0.014552037290061048,0.17754066033818927,0.2559900738388777,15.0,0.2709145617361089,,,,
408,68,4,1.0,labelflip_mu0p2,arl_fl,ARL-FL,456,0.5718641533962474,0.6303045288178125,0.6037617499265591,28.0,0.5551365685039165,0.5807591230393434,0.427091626176324,0.4435870196894331,0.6479785278403478,0.7292081084072696,0.427091626176324,20,-0.1371721033499103,0.06721940480100441,0.14844898536792617,0.30211648223094556,28.0,0.2626746841406553,0.2106801982855811,0.2353975986094466,0.26875717705705,0.3003695776399918
409,69,4,1.0,labelflip_mu0p4,fedavg,FedAvg,123,0.5299242116500951,0.5737779212416096,0.5641250212318915,27.475,0.5449503127450638,0.4688703965787188,0.3890185323476993,0.5514342444480028,0.4981687429428478,0.6409145148542609,0.3890185323476993,20,0.082563847869284,0.02929834636412898,0.17204411827554206,0.2518959825065616,23.0,0.2371750735367968,,,,
